city,year,month,day,hour,title,city_sector,address,intersection,postal_code,latitude,longitude
Toronto,2018,10,5,21,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,4,13,23,Toronto Premiere of Choreographer M&#233;lanie Demer&#8217;s &#34;Animal Triste&#34;,,"235 Queens Quay W, Toronto, ON M5J 2G8, Canada",,,43.6390687,-79.38289600000002
Toronto,2019,3,27,14,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,5,29,18,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,9,15,15,Nadia Myre: Balancing Acts,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,7,6,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2016,9,28,,10th Anniversary Special Group Exhibition,Central East,32 Distillery Lane,Front Street East and Parliament Street,,43.64974766,-79.360189632
Toronto,2015,3,2,,2015 ReelWorld Film Festival,City-wide,,and,,,
Toronto,2019,3,15,0,The Original Haunted Walk of Toronto,,"30 Yonge St, Toronto, ON M5E 1X8, Canada",,,43.646970200000005,-79.37740830000001
Toronto,2019,1,11,15,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2018,9,20,15,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2018,11,15,22,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,5,3,23,Hand To God,,"1454 Danforth Ave, Toronto, ON M4J 1N4, Canada",,,43.6829711,-79.32636389999998
Toronto,2019,5,14,16,"'Solemn Pines, Fading Things' Post Tsunami Tohoku 2012-2018 by PENGKUEI (Ben) HUANG for CONTACT 2019",,"400 Queen St E, Toronto, ON M5A 1T3, Canada",,,43.656085499999996,-79.36280409999999
Toronto,2019,3,9,15,ROM  March Break 2019,,"100 Queens Park, Toronto, ON M5S 2C6, Canada",,,43.6677097,-79.3947771
Toronto,2019,5,11,14,Ai Weiwei: Unbroken,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,1,30,17,Floyd Kuptana Gallery,,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",,,43.660164200000004,-79.3780463
Toronto,2014,6,11,6,2014 Yorktown Family Services Humanitarian Award for Community Service,Downtown,401 Bay Street,Queen Street and Bay Street,,,
Toronto,2016,3,10,,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,,43.6640977365,-79.3989637818
Toronto,2019,4,12,16,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,7,26,20,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,5,4,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,4,27,21,Dinner With A View,,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",,,43.6374082,-79.40664609999997
Toronto,2019,3,15,14,"Lights, Camera, Action",,"327 Bloor St W, Toronto, ON M5S 1W7, Canada",,,43.667259,-79.40006060000002
Toronto,2019,3,8,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2019,4,19,2,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,3,21,14,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,7,10,20,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,10,8,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2016,7,31,,2016 Fall Revue,Downtown,51 Mercer Street,King Street West  and Blue Jays Way,,43.645374149,-79.391536986
Toronto,2019,9,21,17,West End Food &amp; Culture Tour,,"772 Dundas St W, Toronto, ON M6J 1V1, Canada",,,43.6521191,-79.40746189999999
Toronto,2018,8,23,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,9,10,12,East York Farmers Market,,"East York Civic Centre, 850 Coxwell Ave, East York, ON M4C 5R1, Canada",,,43.69116939999999,-79.32833619999997
Toronto,2019,3,8,17,William Brisland: Our Sacred Planet Exhibition,,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",,,43.59765669999999,-79.5158925
Toronto,2019,6,20,19,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,6,5,19,Drop-in DIY Repair,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2016,3,3,7,2016 Canadian Crowdfunding Summit,Downtown,101 College Street,College Street and University Avenue,,43.6598036617,-79.3887881668
Toronto,2019,3,17,21,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,3,3,0,Apollo,,"145 Queen St W, Toronto, ON M5H 4G1, Canada",,,43.6505876,-79.38553519999998
Toronto,2019,3,16,22,All About Stout,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.648832899999995,-79.37150849999999
Toronto,2019,3,12,16,March Break Family Adventure at Mackenzie House,,"82 Bond St, Toronto, ON M5B 1X2, Canada",,,43.6556625,-79.37856320000003
Toronto,2016,8,13,,2016 Fall Revue,Downtown,51 Mercer Street,King Street West  and Blue Jays Way,,43.645374149,-79.391536986
Toronto,2019,1,14,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,2,22,Toronto Marlies,,"45 Manitoba Dr, Toronto, ON M6K 3C3, Canada",,,43.635625899999994,-79.41500119999999
Toronto,2019,3,9,17,March Break Family Adventure at Spadina Museum,,"285 Spadina Ave, Toronto, ON M5T 2E6, Canada",,,43.653245399999996,-79.39785340000003
Toronto,2018,9,27,15,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,2,27,18,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2013,12,6,10,3 Generations,Central West,901 Lawrence Avenue West,Dufferin Street and Lawrence Avenue West,,,
Toronto,2019,8,6,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,3,16,14,William Brisland: Our Sacred Planet Exhibition,,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",,,43.59765669999999,-79.5158925
Toronto,2019,3,13,16,March Break Family Adventure at Colborne Lodge,,"11 Colborne Lodge Dr, Toronto, ON M6R, Canada",,,43.6405624,-79.46069139999997
Toronto,2019,10,16,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,6,23,3,Fairbank Summerfest,,"35 Carl Hall Rd, North York, ON M3K 2B6, Canada",,,43.74662259999999,-79.47913970000002
Toronto,2019,4,26,13,Baby &amp; Me,,"100 Queens Park, Toronto, ON M5S 2C6, Canada",,,43.6677097,-79.3947771
Toronto,2019,1,7,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2018,12,2,21,Toronto Marlies,,"45 Manitoba Dr, Toronto, ON M6K 3C3, Canada",,,43.635625899999994,-79.41500119999999
Toronto,2019,3,9,19,Alice&#8217;s Adventures in Wonderland,,"145 Queen St W, Toronto, ON M5H 4G1, Canada",,,43.6505876,-79.38553519999998
Toronto,2019,4,13,0,Ang&#233;lique,,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",,,43.6455699,-79.40273730000001
Toronto,2018,10,13,16,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,3,14,22,Toronto Lit Up: Matthew Walsh,,"499 Church St, Toronto, ON M4Y 2C6, Canada",,,43.6653115,-79.38043249999998
Toronto,2019,10,8,12,East York Farmers Market,,"East York Civic Centre, 850 Coxwell Ave, East York, ON M4C 5R1, Canada",,,43.69116939999999,-79.32833619999997
Toronto,2015,11,28,11,30 Craft Market,Downtown,25 Cecil Street,Spadina Avenue and College Street,,43.65657174020001,-79.3960492984
Toronto,2019,3,25,13,Elemental Time: Bruce Parsons,,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",,,43.6295213,-79.56792349999999
Toronto,2014,11,30,1,"1st Annual Peace, Love, Empower Charity Event",Downtown,639 Queen Street W,Queen Street West and Bathurst Street,,,
Toronto,2019,7,1,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,1,23,15,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,7,6,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,5,17,13,Baby &amp; Me,,"100 Queens Park, Toronto, ON M5S 2C6, Canada",,,43.6677097,-79.3947771
Toronto,2018,9,9,15,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,8,6,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2018,12,28,22,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,9,25,18,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,8,9,18,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,10,13,17,Tea Time at the Inn,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,6,5,18,Farmers' Market,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,2,27,14,For the Record: An Idea of the North,,"789 Yonge St, Toronto, ON M4W 2G8, Canada",,,43.67179229999999,-79.38681290000001
Toronto,2019,3,15,0,Best of Shorts Film Festival,,"20 Carlton St, Toronto, ON M5B 2H5, Canada",,,43.661637400000004,-79.38168080000003
Toronto,2019,4,2,22,Riverside Wine &amp; Craft Beer Fest,,,,,43.65688669222972,-79.35201019343714
Toronto,2019,4,25,16,HideSeek,,"1305 Dundas St W, Toronto, ON M6J 1X8, Canada",,,43.6492778,-79.42585559999998
Toronto,2019,4,23,14,Ai Weiwei: Unbroken,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,6,23,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,6,3,2,Ai Weiwei: Unbroken,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2019,4,20,17,West End Food &amp; Culture Tour,,"772 Dundas St W, Toronto, ON M6J 1V1, Canada",,,43.6521191,-79.40746189999999
Toronto,2019,3,21,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,4,9,19,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,4,13,14,DIY Drop-In Bike Repair,,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",,,43.763586,-79.20535689999997
Toronto,2019,3,15,17,The 26 Letter Dance,,"165 Front St E, Toronto, ON M5A 3Z4, Canada",,,43.65001029999999,-79.36829119999999
Toronto,2018,11,29,15,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2014,7,26,,2014 AUDL Championship Weekend,Downtown,299 Bloor Street W,Bloor Street West and Bedford Road,,43.667772980600006,-79.3975841543
Toronto,2019,7,8,14,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,1,26,16,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2018,11,13,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,4,20,18,Ang&#233;lique,,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",,,43.6455699,-79.40273730000001
Toronto,2019,3,23,17,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,1,15,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2019,3,15,14,ROM  March Break 2019,,"100 Queens Park, Toronto, ON M5S 2C6, Canada",,,43.6677097,-79.3947771
Toronto,2019,4,9,20,Earn Your Bike,,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",,,43.763586,-79.20535689999997
Toronto,2019,7,13,17,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2015,2,21,12,2015 Toronto Chinatown Chinese New Year Celebration,Downtown,222 Spadina Avenue,and,,,
Toronto,2016,2,13,8,2CELLOS,Downtown,1 Front Street E,Front Street East and Yonge Street,,43.6465882061,-79.3762015648
Toronto,2019,4,26,14,"Impressionism in the Age of Industry: Monet, Pissarro",,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",,,43.6536766,-79.39233939999997
Toronto,2019,4,28,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,2,3,16,Taste of Chinatown Food &amp; Culture Tour,,"421 Dundas St W, Toronto, ON M5T 2W4, Canada",,,43.6531242,-79.39521150000002
Toronto,2019,3,21,1,Future of Health Technovation,,"Bay Adelaide Centre, 333 Bay St, Toronto, ON M5H 2R2, Canada",,,43.6503406,-79.38052069999998
Toronto,2019,3,18,13,For the Record: An Idea of the North,,"789 Yonge St, Toronto, ON M4W 2G8, Canada",,,43.67179229999999,-79.38681290000001
Toronto,2019,5,29,22,Starting Your Business 101,,"789 Yonge St, Toronto, ON M4W 2G8, Canada",,,43.67179229999999,-79.38681290000001
Toronto,2019,8,8,20,Earn-A-Bike,,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",,,43.760158000000004,-79.5078661
Toronto,2019,2,7,20,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,3,8,15,"Impressionism in the Age of Industry: Monet, Pissarro",,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",,,43.6536766,-79.39233939999997
Toronto,2019,3,1,0,#trapjazz thursdays with game.set.trap,,"876 Dundas St W, Toronto, ON M6J 1V7, Canada",,,43.6513532,-79.41137309999998
Toronto,2019,10,1,13,Crossection 2019 Art Exhibition,,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",,,43.6432951,-79.5665396
Toronto,2019,4,16,16,'Off The Beaten Path' Solo Exhibition of Photography by Lori Ryerson,,"400 Queen St E, Toronto, ON M5A 1T3, Canada",,,43.656085499999996,-79.36280409999999
Toronto,2019,3,9,14,Kim-Lee Kho: A Full Heart,,"225 Confederation Dr, Scarborough, ON M1G 1B2, Canada",,,43.7585243,-79.2087057
Toronto,2019,8,5,23,Dusk Dances,,,,,43.67608136337881,-79.34882339302123
Toronto,2019,2,1,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,6,13,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,20,16,How to Breathe Forever Exhibition Family Kit,,"199 Richmond St W, Toronto, ON M5V 1V3, Canada",,,43.649516399999996,-79.38795440000001
Toronto,2019,3,12,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,2,18,Tour and Taste Weekends,,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",,,43.7696779,-79.4131304
Toronto,2019,4,10,16,Homage,,"49 Ossington Ave, Toronto, ON M6J 2Y9, Canada",,,43.645357700000005,-79.4190883
Toronto,2018,12,2,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,4,15,Sewing Classes,,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",,,43.6517657,-79.40496460000003
Toronto,2019,8,27,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,10,0,Alice&#8217;s Adventures in Wonderland,,"145 Queen St W, Toronto, ON M5H 4G1, Canada",,,43.6505876,-79.38553519999998
Toronto,2019,3,26,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,4,13,0,Dry Powder,,"5040 Yonge St, North York, ON M2N 6R8, Canada",,,43.7662845,-79.4141305
Toronto,2019,4,11,13,For the Record: An Idea of the North,,"789 Yonge St, Toronto, ON M4W 2G8, Canada",,,43.67179229999999,-79.38681290000001
Toronto,2019,6,7,16,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,5,26,18,Beautiful Man,,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",,,43.6455699,-79.40273730000001
Toronto,2019,3,16,16,March Break Family Adventure at Spadina Museum,,"285 Spadina Ave, Toronto, ON M5T 2E6, Canada",,,43.653245399999996,-79.39785340000003
Toronto,2018,10,11,15,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,3,29,0,Isitwendam (An Understanding),,"585 Dundas St E, Toronto, ON M5A 2B7, Canada",,,43.6598945,-79.36221979999998
Toronto,2019,2,7,21,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
Toronto,2019,3,29,14,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,7,7,17,Downtown Desserts &amp; Culture Tour,,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",,,43.6544824,-79.40121469999997
Toronto,2019,12,7,18,Downtown Desserts &amp; Culture Tour,,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",,,43.6544824,-79.40121469999997
Toronto,2019,6,22,22,Foul Play!,,"33 Gerrard St W, Toronto, ON M5G 1Z4, Canada",,,43.658364500000005,-79.3830719
Toronto,2018,9,29,15,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2019,3,29,16,Floyd Kuptana Gallery,,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",,,43.660164200000004,-79.3780463
Toronto,2019,3,1,21,Winter Light Exhibition,,"Unnamed Road, Toronto, ON M6K 3B9, Canada",,,43.62995118169457,-79.41850701555256
Toronto,2019,2,24,6,Migration Trail,,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",,,43.651723,-79.52569609999999
Toronto,2019,4,6,23,Dinner With A View,,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",,,43.6374082,-79.40664609999997
Toronto,2019,3,11,15,March Break Family Adventure at Mackenzie House,,"82 Bond St, Toronto, ON M5B 1X2, Canada",,,43.6556625,-79.37856320000003
Toronto,2019,10,19,17,West End Food &amp; Culture Tour,,"772 Dundas St W, Toronto, ON M6J 1V1, Canada",,,43.6521191,-79.40746189999999
Toronto,2019,2,22,16,Crosscurrents: Canada in the Making,,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",,,43.654587299999996,-79.3866557
Toronto,2018,11,24,0,Toronto Raptors,,"40 Bay St, Toronto, ON M5J 2X2, Canada",,,43.6435205,-79.3790818
Toronto,2019,4,18,14,The Moon: A Voyage Through Time,,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",,,43.72524540000001,-79.33210480000002
Toronto,2019,4,5,14,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,3,9,15,Ai Weiwei: Unbroken,,"111 Queens Park, Toronto, ON M5S 2C7, Canada",,,43.6681235,-79.39316559999997
Toronto,2016,2,3,,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,,43.6640977365,-79.3989637818
Toronto,2019,2,3,16,The Best of Scarborough Food Tour,,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",,,43.73252539999999,-79.26370120000001
Toronto,2019,4,18,0,Shove it Down My Throat,,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",,,43.6633185,-79.38306590000002
Toronto,2018,9,13,21,East End Beer &amp; Food Walk,,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",,,43.6808809,-79.33747729999997
Toronto,2019,4,13,13,Toronto Through the Eyes of Women Artists,,"95 Front St E, Toronto, ON M5E 1C3, Canada",,,43.64873009999999,-79.37154090000001
Toronto,2019,6,28,16,Sewing Classes,,"1765 Weston Rd, York, ON M9N 3P7, Canada",,,43.699069200000004,-79.51211869999997
